Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
JG6XI36Q,journalArticle,2016,Samuel Henchoz; Patrick Chatelan; François Maréchal; Daniel Favrat,Key energy and technological aspects of three innovative concepts of district energy networks,,,,10.1016/j.energy.2016.05.065,https://www.sciencedirect.com/science/article/pii/S036054421630682X,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\Z7ZJ84EZ\Samuel Henchoz et al. - 2016 - Key energy and technological aspects of three inno.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ2R44WB,journalArticle,2016,Brian Elmegaard; Torben Schmidt Ommen; Michael Markussen; Johnny Iversen,Integration of space heating and hot water supply in low temperature district heating,,,,10.1016/j.enbuild.2015.09.003,https://www.sciencedirect.com/science/article/pii/S0378778815302449,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\Y9PYCVDD\Brian Elmegaard et al. - 2016 - Integration of space heating and hot water supply .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NT2M57IV,journalArticle,2016,Bjarne Bach; Jesper Werling; Torben Ommen; Marie Münster; Juan M. Morales; Brian Elmegaard,Integration of large-scale heat pumps in the district heating systems of Greater Copenhagen,,,,10.1016/j.energy.2016.04.029,https://www.sciencedirect.com/science/article/pii/S0360544216304352,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\EAELGRB8\Bjarne Bach et al. - 2016 - Integration of large-scale heat pumps in the distr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7JW3KIZ9,journalArticle,2016,Peng Yen Liew; Timothy Gordon Walmsley; Sharifah Rafidah Wan Alwi; Zainuddin Abdul Manan; Jiří Jaromír Klemeš; Petar Sabev Varbanov,Integrating district cooling systems in locally integrated energy sectors through total site heat integration,,,,10.1016/j.apenergy.2016.05.078,https://www.sciencedirect.com/science/article/pii/S0306261916306754,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\5H6RPQJ3\Peng Yen Liew et al. - 2016 - Integrating district cooling systems in locally in.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAKSX5GT,journalArticle,2016,Zhonghua Zhang; Huimin Xu; Zili Cui; Pu Hu; Jingchao Chai; Huiping Du; Jianjiang He; Jianjun Zhang; Xinhong Zhou; Pengxian Han; Guanglei Cui; Liquan Chen,High energy density hybrid Mg 2+/Li+ battery with superior ultra-low temperature performance,,,,10.1039/c5ta09591c,https://pubs.rsc.org/en/content/articlehtml/2016/ta/c5ta09591c,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Royal Society of Chemistry (RSC),,C:\Users\yuhang.zhang\Zotero\storage\8YCCU8KQ\Zhonghua Zhang et al. - 2016 - High energy density hybrid Mg 2+Li+ battery with .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGGHD8L6,journalArticle,2016,Chiara Cortinovis,Fourth Generation District Heating: Potentials and Planning Challenges of an Urban Energy Infrastructure,,,,10.1007/978-3-319-41022-7_20,https://link.springer.com/chapter/10.1007/978-3-319-41022-7_20,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Springer International Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSGFUQX4,journalArticle,2016,Eduardo Martinez Cesena; Tomislav Capuder; Pierluigi Mancarella,Flexible distributed multienergy generation system expansion planning under uncertainty,,,,10.1109/pesgm.2016.7741088,https://ieeexplore.ieee.org/abstract/document/7064771/,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: IEEE,,C:\Users\yuhang.zhang\Zotero\storage\STQXY8RD\Eduardo Martinez Cesena et al. - 2016 - Flexible distributed multienergy generation system.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMW6R2RU,journalArticle,2016,Antonio Colmenar-Santos; Enrique Rosales-Asensio; David Borge-Diez; Eduardo Collado-Fernández,Evaluation of the cost of using power plant reject heat in low-temperature district heating and cooling networks,,,,10.1016/j.apenergy.2015.10.161,https://www.sciencedirect.com/science/article/pii/S0306261915014038,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\2D9PIHY3\Antonio Colmenar-Santos et al. - 2016 - Evaluation of the cost of using power plant reject.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSVV8IMF,journalArticle,2016,Sven Werner,European space cooling demands,,,,10.1016/j.energy.2015.11.028,https://www.sciencedirect.com/science/article/pii/S0360544215015637,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\BAPEVQ5U\Sven Werner - 2016 - European space cooling demands.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4BTFJQB5,journalArticle,2016,P.D. Thomsen; P.M. Overbye,Energy storage for district energy systems,,,,10.1016/b978-1-78242-374-4.00007-0,https://www.sciencedirect.com/science/article/pii/B9781782423744000070,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier,,C:\Users\yuhang.zhang\Zotero\storage\U7P5ZSKU\P.D. Thomsen and P.M. Overbye - 2016 - Energy storage for district energy systems.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBT9CMLC,journalArticle,2016,Maria Grønnegaard Nielsen; Juan Miguel Morales; Marco Zugno; Thomas Engberg Pedersen; Henrik Madsen,Economic valuation of heat pumps and electric boilers in the Danish energy system,,,,10.1016/j.apenergy.2015.08.115,https://www.sciencedirect.com/science/article/pii/S030626191501051X,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\UATHXCRL\Maria Grønnegaard Nielsen et al. - 2016 - Economic valuation of heat pumps and electric boil.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHZ58CQ2,journalArticle,2016,Longxi Li; Hailin Mu; Nan Li; Miao Li,Economic and environmental optimization for distributed energy resource systems coupled with district energy networks,,,,10.1016/j.energy.2016.05.026,https://www.sciencedirect.com/science/article/pii/S0360544216305783,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\7JKEBL2T\Longxi Li et al. - 2016 - Economic and environmental optimization for distri.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZZZTPHKB,book,2016,,District energy in cities,,,,,https://smartenergysystems.eu/wp-content/uploads/2019/04/Plenary_4_Lily_Riahi.pdf,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,United Nations,,,,,,,,,DOI: 10.18356/64a77df3-en,,C:\Users\yuhang.zhang\Zotero\storage\5V94KQZ4\2016 - District energy in cities.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2PRH7EST,journalArticle,2016,Wenjie Gang; Shengwei Wang; Fu Xiao; Dian-ce Gao,"District cooling systems: Technology integration, system optimization, challenges and opportunities for applications",,,,10.1016/j.rser.2015.08.051,https://www.sciencedirect.com/science/article/pii/S1364032115009144,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,"C:\Users\yuhang.zhang\Zotero\storage\GS3TEXW2\Wenjie Gang et al. - 2016 - District cooling systems Technology integration, .pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5BR2ANKE,journalArticle,2016,Xiaochen Yang; Hongwei Li; Svend Svendsen,"Decentralized substations for low-temperature district heating with no Legionella risk, and low return temperatures",,,,10.1016/j.energy.2015.12.073,https://www.sciencedirect.com/science/article/pii/S0360544215017181,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\5646JRWZ\Xiaochen Yang et al. - 2016 - Decentralized substations for low-temperature dist.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7LQ72KNK,journalArticle,2016,Zhigang Li; Wenchuan Wu; Mohammad Shahidehpour; Jianhui Wang; Boming Zhang,Combined heat and power dispatch considering pipeline energy storage of district heating network,,,,10.1109/tste.2015.2467383,https://ieeexplore.ieee.org/abstract/document/7243359/,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Institute of Electrical and Electronics Engineers (IEEE),,C:\Users\yuhang.zhang\Zotero\storage\QVJRFXKB\Zhigang Li et al. - 2016 - Combined heat and power dispatch considering pipel.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VVA39XL5,journalArticle,2016,Rasmus Lund; Soma Mohammadi,Choice of insulation standard for pipe networks in 4th generation district heating systems,,,,10.1016/j.applthermaleng.2015.12.015,https://www.sciencedirect.com/science/article/pii/S135943111501385X,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\DJ2CGQWU\Rasmus Lund and Soma Mohammadi - 2016 - Choice of insulation standard for pipe networks in.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C27LY8XP,journalArticle,2016,Ivar Baldvinsson; Toshihiko Nakata,A feasibility and performance assessment of a low temperature district heating system–A North Japanese case study,,,,10.1016/j.energy.2015.11.057,https://www.sciencedirect.com/science/article/pii/S0360544215016205,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\TSBT9UBW\Ivar Baldvinsson and Toshihiko Nakata - 2016 - A feasibility and performance assessment of a low .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMC66DAT,journalArticle,2016,Jinkyun Cho; Jinho Kim; Suengjae Lee; Junemo Koo,A bi-directional systematic design approach to energy optimization for energy-efficient buildings,,,,10.1016/j.enbuild.2016.03.066,https://www.sciencedirect.com/science/article/pii/S0378778816302225,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\7KHPAF47\Jinkyun Cho et al. - 2016 - A bi-directional systematic design approach to ene.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGWDJEK6,journalArticle,2015,"Allegrini, Jonas; Orehounig, Kristina; Mavromatidis, Georgios; Ruesch, Florian; Dorer, Viktor; Evins, Ralph",A review of modelling approaches and tools for the simulation of district-scale energy systems,Renewable and Sustainable Energy Reviews,,1364-0321,10.1016/j.rser.2015.07.123,https://www.sciencedirect.com/science/article/pii/S1364032115007704,"We present a comprehensive review of modelling approaches and associated software tools that address district-level energy systems. Buildings play an important role in urban energy systems regarding both the demand and supply of energy. It is no longer sufficient to simulate building energy use assuming isolation from the microclimate and energy system in which they operate, or to model an urban energy system without consideration of the buildings that it serves. This review complements previous studies by focussing on models that address district-level interactions in energy systems, and by assessing the capabilities of the software tools available alongside the theory of the modelling approaches used. New models and tools that address these district-level interactions are reviewed and their competences assessed. These are divided into the following sections: district energy systems (including heat networks, multi-energy systems and low-temperature networks), renewable energy generation (including solar, bioenergy, wind and the related topic of seasonal storage), and the urban microclimate as it relates to energy demands. The scope and detail covered by twenty cross-disciplinary tools is summarised in a matrix; many other tools that focus on specific areas are also discussed. We end by summarising the current state of district-scale urban energy modelling as it relates to the built environment, along with our perspective on future challenges and research directions.",12/1/2015,4/5/2023 20:04,7/18/2023 15:46,4/5/2023 20:04,1391-1404,,,52,,Renewable and Sustainable Energy Reviews,,,,,,,,en,,,,,ScienceDirect,,,,C:\Users\yuhang.zhang\Zotero\storage\C7J5AJRX\Allegrini 等 - 2015 - A review of modelling approaches and tools for the.pdf; C:\Users\yuhang.zhang\Zotero\storage\XE39AM5F\Allegrini et al. - 2015 - A review of modelling approaches and tools for the.pdf; C:\Users\yuhang.zhang\Zotero\storage\NI6TDCTU\S1364032115007704.html,,,District; Energy system; Modelling; Simulation; Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWGDLVTZ,journalArticle,2015,M.A. Ancona; L. Branchini; A. De Pascale; F. Melino,Smart district heating: Distributed generation systems' effects on the network,,,,10.1016/j.egypro.2015.07.157,https://www.sciencedirect.com/science/article/pii/S187661021500925X,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\FJ8F3RP8\M.A. Ancona et al. - 2015 - Smart district heating Distributed generation sys.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSRB22VM,journalArticle,2015,Arefeh Hesaraki; Sture Holmberg; Fariborz Haghighat,Seasonal thermal energy storage with heat pumps and low temperatures in building projects—A comparative review,,,,10.1016/j.rser.2014.12.002,https://www.sciencedirect.com/science/article/pii/S1364032114010545,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\9QDUDZ7M\Arefeh Hesaraki et al. - 2015 - Seasonal thermal energy storage with heat pumps an.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W6R3KGIF,journalArticle,2015,Ruben Baetens; Roel De Coninck; Filip Jorissen; Damien Picard; Lieve Helsen; Dirk Saelens,Openideas-an open framework for integrated district energy simulations,,,,10.26868/25222708.2015.2243,https://www.researchgate.net/profile/Ruben-Baetens/publication/281974322_OpenIDEAS_-_An_Open_Framework_for_Integrated_District_Energy_Simulations/links/560265d408ae42bbd541fd09/OpenIDEAS-An-Open-Framework-for-integrated-District-Energy-Simulations.pdf,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: IBPSA,,C:\Users\yuhang.zhang\Zotero\storage\BBNNVKUX\Ruben Baetens et al. - 2015 - Openideas-an open framework for integrated distric.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J7FKVYDD,journalArticle,2015,Martín Caldarola; Pablo Albella; Emiliano Cortés; Mohsen Rahmani; Tyler Roschuk; Gustavo Grinblat; Rupert F. Oulton; Andrea V. Bragas; Stefan A. Maier,Non-plasmonic nanoantennas for surface enhanced spectroscopies with ultra-low heat conversion,,,,10.1038/ncomms8915,https://www.nature.com/articles/ncomms8915,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Springer Science and Business Media LLC,,C:\Users\yuhang.zhang\Zotero\storage\XG7UI4XK\Martín Caldarola et al. - 2015 - Non-plasmonic nanoantennas for surface enhanced sp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2P8GU6TF,journalArticle,2015,Ruben Baetens; Dirk Saelens,Modelling uncertainty in district energy simulations by stochastic residential occupant behaviour,,,,10.1080/19401493.2015.1070203,https://www.tandfonline.com/doi/abs/10.1080/19401493.2015.1070203,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Informa UK Limited,,C:\Users\yuhang.zhang\Zotero\storage\ELB96BL2\Ruben Baetens and Dirk Saelens - 2015 - Modelling uncertainty in district energy simulatio.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJN3MMBY,journalArticle,2015,Hongwei Li; Stephen Jia Wang,Load management in district heating operation,,,,10.1016/j.egypro.2015.07.155,https://www.sciencedirect.com/science/article/pii/S1876610215009236,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\SVWPT3RU\Hongwei Li and Stephen Jia Wang - 2015 - Load management in district heating operation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSBP9FLU,journalArticle,2015,B. Di Pietra; F. Zanghirella; G. Puglisi,An evaluation of distributed solar thermal “net metering” in small-scale district heating systems,,,,10.1016/j.egypro.2015.11.335,https://www.sciencedirect.com/science/article/pii/S1876610215020676,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\JV5LFJ8V\B. Di Pietra et al. - 2015 - An evaluation of distributed solar thermal “net me.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2K3U27H9,journalArticle,2015,Maria Pia Fanti; Agostino Marcello Mangini; Michele Roccotelli; Walter Ukovich,A district energy management based on thermal comfort satisfaction and real-time power balancing,,,,10.1109/tase.2015.2472956,https://ieeexplore.ieee.org/abstract/document/7258400/,,2015,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Institute of Electrical and Electronics Engineers (IEEE),,C:\Users\yuhang.zhang\Zotero\storage\BPHCVP4C\Maria Pia Fanti et al. - 2015 - A district energy management based on thermal comf.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBPUY2G5,journalArticle,2014,"Lund, Henrik; Werner, Sven; Wiltshire, Robin; Svendsen, Svend; Thorsen, Jan Eric; Hvelplund, Frede; Mathiesen, Brian Vad",4th Generation District Heating (4GDH): Integrating smart thermal grids into future sustainable energy systems,Energy,,0360-5442,10.1016/j.energy.2014.02.089,https://www.sciencedirect.com/science/article/pii/S0360544214002369,"This paper defines the concept of 4th Generation District Heating (4GDH) including the relations to District Cooling and the concepts of smart energy and smart thermal grids. The motive is to identify the future challenges of reaching a future renewable non-fossil heat supply as part of the implementation of overall sustainable energy systems. The basic assumption is that district heating and cooling has an important role to play in future sustainable energy systems – including 100 percent renewable energy systems – but the present generation of district heating and cooling technologies will have to be developed further into a new generation in order to play such a role. Unlike the first three generations, the development of 4GDH involves meeting the challenge of more energy efficient buildings as well as being an integrated part of the operation of smart energy systems, i.e. integrated smart electricity, gas and thermal grids.",4/15/2014,2/7/2023 1:01,7/18/2023 15:46,1/30/2023 5:42,11-Jan,,,68,,Energy,4th Generation District Heating (4GDH),,,,,,,en,,,,,ScienceDirect,,1322 citations (Crossref) [2023-03-05],,C:\Users\yuhang.zhang\Zotero\storage\JQX3G2PC\Lund et al. - 2014 - 4th Generation District Heating (4GDH) Integratin.pdf; C:\Users\yuhang.zhang\Zotero\storage\I7BFRPHV\Lund 等 - 2014 - 4th Generation District Heating (4GDH) Integratin.pdf; C:\Users\yuhang.zhang\Zotero\storage\QVS7DBVI\S0360544214002369.html,,,District heating; Smart energy systems; 4GDH; Renewable energy systems; Smart thermal grids; Sustainable energy systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5C7CSI6S,journalArticle,2014,"Li, Hongwei; Wang, Stephen Jia",Challenges in Smart Low-temperature District Heating Development,Energy Procedia,,1876-6102,10.1016/j.egypro.2014.12.150,https://www.sciencedirect.com/science/article/pii/S1876610214031798,"Previous research and development shows that low temperature district heating (LTDH) system is economic feasible for low energy buildings and buildings at sparse areas. Coupling with reduced network temperature and well-designed district heating (DH) networks, LTDH can reduce network heat loss by up to 75% comparing with the current medium temperature district heating system. Further system efficiency improvement can be achieved through a holistic approach which includes measures such as reduced system design margin, enhanced demand side management and improved operation of decentralized heat generations. The realization of such efficiency improvement measures will increase the demand for well functioned monitoring, communication, control and decision support tools and services to coordinate each component in the DH system.",1/1/2014,4/16/2023 22:07,7/18/2023 15:46,4/16/2023 22:07,1472-1475,,,61,,Energy Procedia,,"International Conference on Applied Energy, ICAE2014",,,,,,en,,,,,ScienceDirect,,,,C:\Users\yuhang.zhang\Zotero\storage\MEJA2X3Y\Li 和 Wang - 2014 - Challenges in Smart Low-temperature District Heati.pdf; C:\Users\yuhang.zhang\Zotero\storage\F48K9ZSM\S1876610214031798.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
