title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
Integrated life-cycle assessment of electricity-supply scenarios confirms global environmental benefit of low-carbon technologies,935,2015.0,"… , per unit generation, low-carbon power plants tend to require … shift to a low-carbon electricity supply infrastructure. Would the … Would the shift to low-carbon electricity systems increase or …",https://www.pnas.org/doi/abs/10.1073/pnas.1312753111,,0,"whole life carbon, electrical system",10.1109/ptc.2015.7232659,Han Wang; Adrien Saint-Pierre; Pierluigi Mancarella,2015-6,,http://xplorestaging.ieee.org/ielx7/7210291/7232233/07232659.pdf?arnumber=7232659,5
Electrical energy storage systems: A comparative life cycle cost analysis,2374,2015.0,"… analysis of electricity storage systems requires consistent, … of life cycle costs of utility-scale electricity storage systems, … Power system control, grid expansion, and more advanced …",https://www.researchgate.net/profile/Behnam-Zakeri/publication/281277805_Electrical_energy_storage_systems_A_comparative_life_cycle_cost_analysis_2015/links/55deac0008ae79830bb58ede/Electrical-energy-storage-systems-A-comparative-life-cycle-cost-analysis-2015.pdf,http://scholar.google.com/https://www.researchgate.net/profile/Behnam-Zakeri/publication/281277805_Electrical_energy_storage_systems_A_comparative_life_cycle_cost_analysis_2015/links/55deac0008ae79830bb58ede/Electrical-energy-storage-systems-A-comparative-life-cycle-cost-analysis-2015.pdf,0,"whole life carbon, electrical system",10.1016/j.rser.2014.10.011,Behnam Zakeri; Sanna Syri,2015-2,,https://api.elsevier.com/content/article/PII:S1364032114008284?httpAccept=text/xml,1540
Environmental impacts of hybrid and electric vehicles—a review,826,2012.0,"… entire life cycle of a product. Here we distinguish three types of vehicles, battery electric vehicles (BEV) which use only an electric … EVs on the overall electricity system is less understood…",https://link.springer.com/article/10.1007/s11367-012-0440-9,,0,"whole life carbon, electrical system",10.1007/s11367-012-0440-9,Troy R. Hawkins; Ola Moa Gausen; Anders Hammer Strømman,2012-5-31,,http://link.springer.com/content/pdf/10.1007/s11367-012-0440-9.pdf,493
A definition of 'carbon footprint',3224,2008.0,"… Both methodologies need to deal with the challenges outlined above and strive to capture the full life cycle impacts, ie inform a full Life Cycle Analysis/Assessment (LCA). Here, only a …",https://www.academia.edu/download/45307863/ISA-UK_Report_07-01_carbon_footprint.pdf,http://scholar.google.com/https://www.academia.edu/download/45307863/ISA-UK_Report_07-01_carbon_footprint.pdf,0,"whole life carbon, electrical system",10.4135/cqresrre20081205,Thomas J. Billitteri,2008,,,0
Renewable and efficient electric power systems,3503,2013.0,"… That is, close to one-third of our power is generated with virtually no direct carbon emissions (… An economically efficient power system will include a mix of power plant types appropriate …","https://books.google.com/books?hl=en&lr=&id=onT0dkq1qWsC&oi=fnd&pg=PP8&dq=whole+life+carbon,+electrical+system&ots=gID28u84kU&sig=UsSotiKY6B9aU3GcEfWMAPIntOs",,0,"whole life carbon, electrical system",10.1080/15325008.2012.732656,Ilhami Colak; Ersan Kabalci,2013-1,,http://www.tandfonline.com/doi/pdf/10.1080/15325008.2012.732656,17
Strategies to achieve a carbon neutral society: a review,1244,2022.0,"… and cities, introducing decentralized energy systems, and the … also review the life cycle analysis of carbon neutral systems. … the life cycle analysis of various carbon neutral systems for …",https://link.springer.com/article/10.1007/s10311-022-01435-8,,0,"whole life carbon, electrical system",10.1007/s10311-022-01435-8,Lin Chen; Goodluck Msigwa; Mingyu Yang; Ahmed I. Osman; Samer Fawzy; David W. Rooney; Pow-Seng Yap,2022-4-8,"<jats:title>Abstract</jats:title><jats:p>The increasing global industrialization and over-exploitation of fossil fuels has induced the release of greenhouse gases, leading to an increase in global temperature and causing environmental issues. There is therefore an urgent necessity to reach net-zero carbon emissions. Only 4.5% of countries have achieved carbon neutrality, and most countries are still planning to do so by 2050–2070. Moreover, synergies between different countries have hampered synergies between adaptation and mitigation policies, as well as their co-benefits. Here, we present a strategy to reach a carbon neutral economy by examining the outcome goals of the 26th summit of the United Nations Climate Change Conference of the Parties (COP 26). Methods have been designed for mapping carbon emissions, such as input–output models, spatial systems, geographic information system maps, light detection and ranging techniques, and logarithmic mean divisia. We present decarbonization technologies and initiatives, and negative emissions technologies, and we discuss carbon trading and carbon tax. We propose plans for carbon neutrality such as shifting away from fossil fuels toward renewable energy, and the development of low-carbon technologies, low-carbon agriculture, changing dietary habits and increasing the value of food and agricultural waste. Developing resilient buildings and cities, introducing decentralized energy systems, and the electrification of the transportation sector is also necessary. We also review the life cycle analysis of carbon neutral systems.</jats:p>",https://link.springer.com/content/pdf/10.1007/s10311-022-01435-8.pdf,964
Emissions from photovoltaic life cycles,899,2008.0,"… The production of energy by burning fossil fuels releases many pollutants and carbon … , including solar electric, create pollutants when their entire life cycle is taken into account. Life-…",https://pubs.acs.org/doi/abs/10.1021/es071763q,,0,"whole life carbon, electrical system",10.1021/es071763q,Vasilis M. Fthenakis; Hyung Chul Kim; Erik Alsema,2008-2-6,,https://pubs.acs.org/doi/pdf/10.1021/es071763q,463
Sustainable energy transition for renewable and low carbon grid electricity generation and supply,1085,2022.0,"… in addressing challenges of the energy sector in order to sustainably shift to a low-carbon economy and electricity systems which is the main focus of this research (Quitzow, 2021). …",https://www.frontiersin.org/articles/10.3389/fenrg.2021.743114/full,,0,"whole life carbon, electrical system",10.3389/fenrg.2021.743114,Moses Jeremiah Barasa Kabeyi; Oludolapo Akanni Olanrewaju,2022-3-24,"<jats:p>The greatest sustainability challenge facing humanity today is the greenhouse gas emissions and the global climate change with fossil fuels led by coal, natural gas and oil contributing 61.3% of global electricity generation in the year 2020. The cumulative effect of the Stockholm, Rio, and Johannesburg conferences identified sustainable energy development (SED) as a very important factor in the sustainable global development. This study reviews energy transition strategies and proposes a roadmap for sustainable energy transition for sustainable electricity generation and supply in line with commitments of the Paris Agreement aimed at reducing greenhouse gas emissions and limiting the rise in global average temperature to 1.5°C above the preindustrial level. The sustainable transition strategies typically consist of three major technological changes namely, energy savings on the demand side, generation efficiency at production level and fossil fuel substitution by various renewable energy sources and low carbon nuclear. For the transition remain technically and economically feasible and beneficial, policy initiatives are necessary to steer the global electricity transition towards a sustainable energy and electricity system. Large-scale renewable energy adoption should include measures to improve efficiency of existing nonrenewable sources which still have an important cost reduction and stabilization role. A resilient grid with advanced energy storage for storage and absorption of variable renewables should also be part of the transition strategies. From this study, it was noted that whereas sustainable development has social, economic, and environmental pillars, energy sustainability is best analysed by five-dimensional approach consisting of environmental, economic, social, technical, and institutional/political sustainability to determine resource sustainability. The energy transition requires new technology for maximum use of the abundant but intermittent renewable sources a sustainable mix with limited nonrenewable sources optimized to minimize cost and environmental impact but maintained quality, stability, and flexibility of an electricity supply system. Technologies needed for the transition are those that use conventional mitigation, negative emissions technologies which capture and sequester carbon emissions and finally technologies which alter the global atmospheric radiative energy budget to stabilize and reduce global average temperature. A sustainable electricity system needs facilitating technology, policy, strategies and infrastructure like smart grids, and models with an appropriate mix of both renewable and low carbon energy sources.</jats:p>",https://www.frontiersin.org/articles/10.3389/fenrg.2021.743114/full,679
Life-cycle sustainability assessment of key electricity generation systems in Portugal,103,2019.0,"This article presents a life-cycle sustainability assessment of electricity generation systems in Portugal, namely coal, natural gas, hydro (large and small), wind, and photovoltaic systems…",https://www.sciencedirect.com/science/article/pii/S0360544219305869,,0,"whole life carbon, electrical system",10.1016/j.energy.2019.03.166,Jeremiah Kabayo; Pedro Marques; Rita Garcia; Fausto Freire,2019-6,,https://api.elsevier.com/content/article/PII:S0360544219305869?httpAccept=text/xml,86
Life cycle energy and environmental performance of a new university building: modeling challenges and design implications,1121,2003.0,… The challenges in developing a life cycle model of a complex dynamic system with a long service life are explored and the implications for future designs are discussed. …,https://www.sciencedirect.com/science/article/pii/S0378778803000665,,0,"whole life carbon, electrical system",10.1016/s0378-7788(03)00066-5,Chris Scheuer; Gregory A Keoleian; Peter Reppe,2003-11,,https://api.elsevier.com/content/article/PII:S0378778803000665?httpAccept=text/xml,581
Life cycle assessment of greenhouse gas emissions from plug-in hybrid vehicles: implications for policy,1040,2008.0,… the electricity system encountered by those vehicles. A commitment to developing a low-carbon electricity … from PHEVs are desired within the current cycle of electricity capital turnover. …,https://pubs.acs.org/doi/abs/10.1021/es702178s,,0,"whole life carbon, electrical system",10.1021/es702178s,Constantine Samaras; Kyle Meisterling,2008-4-5,,https://pubs.acs.org/doi/pdf/10.1021/es702178s,527
The importance of carbon footprint estimation boundaries,859,2008.0,"… factors that contribute to carbon emissions. The authors discuss a more comprehensive, screening-level analysis that considers carbon emissions along the entire life cycle of a product, …",https://pubs.acs.org/doi/abs/10.1021/es703112w,,0,"whole life carbon, electrical system",10.1021/es703112w,H. Scott Matthews; Chris T. Hendrickson; Christopher L. Weber,2008-8-1,,https://pubs.acs.org/doi/pdf/10.1021/es703112w,426
